trade_date,exchange,symbol,n_rows,first_timestamp,last_timestamp,duration_seconds,mean_snapshot_interval_ms,p50_snapshot_interval_ms,p95_snapshot_interval_ms,p99_snapshot_interval_ms,n_duplicate_timestamps,n_duplicate_sequence_numbers,n_non_monotonic_sequence,n_missing_values_by_column,n_crossed_book_rows,n_zero_or_negative_price_rows,n_zero_or_negative_size_rows,spread_mean,spread_p50,spread_p95,depth_top10_mean,depth_top10_p50,depth_top10_p95,file_size_mb
2024-07-18,BINANCE,ETH-USDT,242264,2024-07-18 00:00:00.085999872+00:00,2024-07-18 23:59:58.605999872+00:00,86398.52,356.6310992598952,300.0,800.9999359999999,1100.0,0,0,0,{},0,0,0,0.010056404396891594,0.010009765625,0.010009765625,120.85030364990234,111.8499526977539,190.553929901123,1226.9366
2024-07-19,BINANCE,ETH-USDT,263236,2024-07-19 00:00:07.510999808+00:00,2024-07-19 23:59:59.692000+00:00,86392.181,328.19412692154157,200.00025599999998,801.0001920000001,1100.999936,0,0,0,{},0,0,0,0.0103757344186306,0.010009765625,0.010009765625,113.26068878173828,108.37999725341797,165.77128219604492,1226.9366
2024-07-20,BINANCE,ETH-USDT,277558,2024-07-20 00:00:04.094000128+00:00,2024-07-20 23:59:59.632999936+00:00,86395.538999,311.27133885943425,200.00025599999998,800.0,1100.0,0,0,0,{},0,0,0,0.010210801847279072,0.010009765625,0.010009765625,136.23162841796875,127.54634475708008,201.0454650878906,1226.9366
2024-07-21,BINANCE,ETH-USDT,275957,2024-07-21 00:00:00.032999936+00:00,2024-07-21 23:59:59.977999872+00:00,86399.944999,313.0931923927583,200.0,800.9999359999999,1100.999936,0,0,0,{},0,0,0,0.010259605944156647,0.010009765625,0.010009765625,126.33433532714844,121.57620239257812,188.8597595214844,1226.9366
2024-07-22,BINANCE,ETH-USDT,272544,2024-07-22 00:00:04.380000+00:00,2024-07-22 23:59:59.933000192+00:00,86395.553,316.99787923444006,200.0,800.9999359999999,1100.0,0,0,0,{},0,0,0,0.01015864685177803,0.010009765625,0.010009765625,111.7184829711914,107.5198974609375,164.4421104431152,1226.9366
2024-07-23,BINANCE,ETH-USDT,296812,2024-07-23 00:00:00.032999936+00:00,2024-07-23 23:59:59.664999936+00:00,86399.632,291.093092910977,200.0,800.0,1000.9999359999999,0,0,0,{},0,0,0,0.010385198518633842,0.010009765625,0.010009765625,132.5939178466797,117.03434753417969,250.12808837890626,1226.9366
2024-07-24,BINANCE,ETH-USDT,265321,2024-07-24 00:00:05.768000+00:00,2024-07-24 23:59:59.835000064+00:00,86394.067,325.6221430727574,200.999936,800.0,1000.9999359999999,0,0,0,{},0,0,0,0.010415878146886826,0.010009765625,0.010009765625,98.93326568603516,91.54820251464844,154.97479248046875,1226.9366
2024-07-25,BINANCE,ETH-USDT,269765,2024-07-25 00:00:06.338000128+00:00,2024-07-25 23:59:58.730000128+00:00,86392.392,320.25174597055207,200.0,800.9999359999999,1100.000256,0,0,0,{},0,0,0,0.010711746290326118,0.010009765625,0.010009765625,87.78189086914062,80.96649932861328,142.33818969726553,1226.9366
2024-07-26,BINANCE,ETH-USDT,293718,2024-07-26 00:00:06.433000192+00:00,2024-07-26 23:59:59.832999936+00:00,86393.399999,294.13823510298687,200.0,701.000192,1000.0,0,0,0,{},0,0,0,0.010109558701515198,0.010009765625,0.010009765625,92.38971710205078,80.87994766235352,142.08329010009749,1226.9366
2024-07-27,BINANCE,ETH-USDT,285727,2024-07-27 00:00:04.734999808+00:00,2024-07-27 23:59:59.652000+00:00,86394.917,302.36981233836616,200.0,800.000256,1100.0,0,0,0,{},0,0,0,0.010286728851497173,0.010009765625,0.010009765625,95.04386901855469,89.66350555419922,141.76980590820312,1226.9366
